,name,number,type,greyscale_homogeneity_avg,greyscale_energy_avg,greyscale_contrast_avg,greyscale_dissimilarity_avg,greyscale_ASM_avg,greyscale_correlation_avg
3369,blob-6600-300,-6600-300,0,0.7201136968715951,0.6269351793570759,1786.9327117641028,11.9691056014692,0.39307454924573776,0.8333581174685791
3370,blob-6600-400,-6600-400,0,0.8571843932744544,0.7737303536195228,1752.162788286907,8.991629425568826,0.5986663212432195,0.8363560080827204
3371,blob-6600-500,-6600-500,0,0.953082710377207,0.882403246105053,1740.2571133557806,7.348203652688508,0.7786373496004877,0.8259802931215312
3372,blob-6600-600,-6600-600,0,0.9116609322807612,0.8355421015053006,1663.8468972553824,8.0015663707785,0.6981339208560836,0.839919257940957
3373,blob-6600-700,-6600-700,0,0.8374749274466884,0.7537474549425628,1664.496187327823,9.466628711355984,0.5681390343505784,0.8505560876306546
3374,blob-6600-800,-6600-800,0,0.8028266562184007,0.7151991811050435,1770.9306127946122,10.638594837261484,0.5115173430966249,0.8370320585509882
3375,blob-6600-900,-6600-900,0,0.5689481710699847,0.4431084702700578,1644.8358049178576,11.818212019181676,0.196363280937208,0.8425780625604185
3376,blob-6600-1000,-6600-1000,0,0.7474547598106691,0.6486255966037013,1579.3502344658664,9.721683501683495,0.420722847664549,0.856420955922417
3377,blob-6600-1100,-6600-1100,0,0.7930598202580226,0.6961706948032467,1597.2398689929557,8.880921130496898,0.4846571937307994,0.853851252481207
3378,blob-6600-1200,-6600-1200,0,0.6687369264210243,0.5553669417889242,1641.7699136822714,10.19055116824811,0.30843663100620666,0.8512290019385358
3379,blob-6600-1300,-6600-1300,0,0.8220022433782009,0.7356820394862457,1689.1227438016508,9.973060708091015,0.541235175320808,0.8494672186247728
3380,blob-6600-1400,-6600-1400,0,0.6990702581639701,0.5987445086305359,1586.3016618712331,10.038238138965394,0.3584988397584581,0.8572376967644212
3381,blob-6600-1500,-6600-1500,0,0.7323005318713307,0.6276334977694337,1584.4866887052299,9.539245383124156,0.39392871451715,0.8569335705965899
3382,blob-6600-1600,-6600-1600,0,0.7159141760791632,0.6046657574981615,1535.3457161514061,9.434194061830418,0.3656252177537196,0.857492920266657
3383,blob-6600-1700,-6600-1700,0,0.7475513996964714,0.6529826522516828,1682.901579022545,10.410847056422796,0.42639487423022226,0.85143589184491
3384,blob-6600-1800,-6600-1800,0,0.9668934505720934,0.8982036989646115,1740.453502703806,7.035108254259771,0.8067708022609853,0.8254019653834698
3385,blob-6600-1900,-6600-1900,0,0.811409607036962,0.7258463662375763,1688.0444999489835,9.389616977859408,0.526857260408175,0.847264331614823
3386,blob-6600-2000,-6600-2000,0,0.6896036980386302,0.5842732846341808,1646.04691358024,10.33957310478521,0.34138418201508514,0.8536849966378582
3387,blob-6600-2100,-6600-2100,0,0.6545915387866279,0.5481332993163118,1498.8333410876355,10.564097541067209,0.30045397716278793,0.8610476644397641
3388,blob-6600-2200,-6600-2200,0,0.722689040355743,0.6224302126893765,1488.0455035200441,10.061531680440748,0.3874225574620119,0.8668119042649666
3389,blob-6600-2300,-6600-2300,0,0.5983920273290805,0.4873042984226307,1628.6273984287232,11.248832159983632,0.2374788012454788,0.8466054443411324
3390,blob-6600-2400,-6600-2400,0,0.6668457822964406,0.560145798053665,1686.8349021528363,10.595490256096292,0.3137697931770562,0.8451800530754863
3391,blob-6600-2500,-6600-2500,0,0.7448246496551565,0.6493069070094797,1640.955001326392,9.645882256912548,0.4216014561809428,0.8473602319400925
3392,blob-6600-2600,-6600-2600,0,0.7260169864849992,0.6334020002385923,1628.3999265381049,10.10881869197018,0.40120155709245964,0.8478339199449006
3393,blob-6600-2700,-6600-2700,0,0.7552501515707097,0.6642600993875115,1683.5566219773457,9.981961432506873,0.4412445930384443,0.8475598320644041
3394,blob-6600-2800,-6600-2800,0,0.6543113936755443,0.5518066947535064,1674.297122742572,11.22859096010607,0.30449863314798253,0.8457041185614067
3395,blob-6600-2900,-6600-2900,0,0.6581034708618498,0.5554311064876305,1700.7113098663358,11.056906438118506,0.3085112930648183,0.8445796134343503
3396,blob-6600-3000,-6600-3000,0,0.79051998071081,0.7037055815813534,1651.5642179369438,9.275686970717278,0.49520661776182384,0.839252661590114
3397,blob-6600-3100,-6600-3100,0,0.8523818627825255,0.7715657879049431,1571.2445028058353,8.3353445566779,0.5953176075532711,0.849911540040952
